budget,runtime,vote_average,vote_count,popularity,release_year,release_month,primary_genre,lead_actor,director,production_company,release_season,budget_per_minute,vote_weighted_score,budget_log,popularity_log,revenue,roi
5000000,109.0,5.5,89.0,5.587765,1989,10,Thriller,Michael Murphy,Wes Craven,Alive Films,Fall,45871.55963302752,24.748953186816458,15.424948670398354,1.885214140762353,16554699.0,2.3109398
55000000,104.0,6.1,468.0,7.507261,1989,12,Action,Sylvester Stallone,Andrei Konchalovsky,Warner Bros.,Winter,528846.1538461539,37.518676887522304,17.822843761378564,2.14092003413907,63408614.0,0.1528838909090909
15000000,96.0,6.0,49.0,3.96986,1989,1,Comedy,Nick Nolte,Francis Veber,Touchstone Pictures,Winter,156250.0,23.472138032568875,16.52356082573315,1.603391670697699,40590000.0,1.706
15000000,100.0,6.6,338.0,8.13754,1989,8,Comedy,John Candy,John Hughes,Universal Pictures,Summer,150000.0,38.45160070871097,16.52356082573315,2.2123912026312946,79258538.0,4.283902533333333
2000000,103.0,6.0,75.0,3.265426,1988,9,Comedy,Nicolas Cage,Robert Bierman,Hemdale Film Corporation,Fall,19417.47572815534,25.984400041717986,14.508658238524095,1.4505420587223967,725131.0,-0.6374345
6000000,100.0,6.1,83.0,5.763954,1989,12,Adventure,Fred Savage,Todd Holland,Universal Pictures,Winter,60000.0,27.02798247294421,15.607270193858982,1.9116076303035696,14278900.0,1.3798166666666667
58000000,127.0,6.5,71.0,9.508061,1984,12,Music,Richard Gere,Francis Ford Coppola,Orion Pictures,Winter,456692.91338582675,27.798329773604358,17.87595358575207,2.3521426769073193,25928721.0,-0.5529530862068965
42000000,118.0,5.8,200.0,9.970359,2001,8,Thriller,Angelina Jolie,Michael Cristofer,Intermedia Films,Summer,355932.2033898305,30.75916846674264,17.553180200057167,2.395196999366982,35402320.0,-0.15708761904761906
37000000,115.0,6.5,1063.0,7.387171,2001,8,Comedy,Anne Hathaway,Garry Marshall,Walt Disney Pictures,Summer,321739.1304347826,45.303639354360335,17.426428497635523,2.1267032764912206,165335153.0,3.468517648648649
90000000,90.0,6.4,1078.0,8.345985,2001,8,Action,Chris Tucker,Brett Ratner,New Line Cinema,Summer,1000000.0,44.69625577765206,18.31532023940565,2.2349468393122556,347325802.0,2.8591755777777776
15000000,102.0,6.7,169.0,10.603299,1980,12,Mystery,William Hurt,Ken Russell,Warner Bros.,Winter,147058.82352941178,34.409849528236755,16.52356082573315,2.4512894542310097,19853892.0,0.3235928
30000000,108.0,6.0,1375.0,10.25103,2001,8,Comedy,Jason Biggs,J.B. Rogers,Universal Pictures,Summer,277777.77777777775,43.36161611095973,17.216707972959764,2.4204596800150306,287553595.0,8.585119833333334
75000000,95.0,6.0,237.0,6.405831,2001,8,Adventure,Chris Rock,Bobby Farrelly,Conundrum Entertainment,Summer,789473.6842105263,32.83362404202885,18.132998684833918,2.0022676628953824,13596911.0,-0.8187078533333333
35000000,94.0,5.7,56.0,10.855383,2001,8,Action,Colin Farrell,Les Mayfield,Morgan Creek Productions,Summer,372340.42553191487,23.045392226656936,17.370858648025116,2.4727820260389493,13678913.0,-0.6091739142857143
1500000,100.0,6.2,255.0,14.242234,2001,8,Horror,Peter Mullan,Brad Anderson,October Films,Summer,15000.0,34.380100155773285,14.220976332738882,2.724070127442049,373967.0,-0.7506886666666667
57000000,131.0,5.6,146.0,9.243715,2001,8,Drama,Nicolas Cage,John Madden,Miramax Films,Summer,435114.5038167939,27.94642248596092,17.858561843342684,2.326664346786655,62112895.0,0.08969991228070176
48000000,112.0,6.0,531.0,12.330275,2001,7,Adventure,Cuba Gooding Jr.,Jerry Zucker,Paramount Pictures,Summer,428571.4285714286,37.65986093604987,17.6867115897055,2.590037764135358,85498534.0,0.7812194583333333
22000000,104.0,6.4,491.0,11.619446,2001,8,Comedy,Kevin Smith,Kevin Smith,Dimension Films,Summer,211538.46153846153,39.67026378555077,16.906553056777135,2.535238957575804,33788161.0,0.5358255
28000000,98.0,4.8,299.0,7.058599,2001,8,Action,Natasha Henstridge,John Carpenter,Screen Gems,Summer,285714.28571428574,27.378155878349762,17.147715103853763,2.086739720069907,14010832.0,-0.49961314285714287
34000000,108.0,4.8,63.0,5.499867,2001,8,Drama,Freddie Prinze Jr.,Mike Tollin,Tollin/Robbins Productions,Summer,314814.81481481483,19.962638800126424,17.341871111992198,1.8717817151537897,19693891.0,-0.4207679117647059
10000000,90.0,6.1,731.0,10.414363,2001,7,Horror,Gina Philips,Victor Salva,United Artists,Summer,111111.11111111111,40.234261135164,16.118095750958314,2.4348724746576975,59217789.0,4.9217789
1900000,93.0,5.9,39.0,4.119963,1986,7,Comedy,Chris Makepeace,Richard Wenk,Balcor Film Investors,Summer,20430.107526881722,21.764388779272224,14.45736497045232,1.6331472124628048,4790926.0,1.52154
40000000,104.0,5.2,56.0,4.260945,2001,9,Action,Catherine Deneuve,Peter Hyams,Crystal Sky Worldwide,Fall,384615.3846153846,21.02386659273966,17.50439003707821,1.6603106684077664,27053815.0,-0.323654625
57000000,105.0,6.0,194.0,10.076223,2001,9,Music,Mark Wahlberg,Stephen Herek,Bel Air Entertainment,Fall,542857.1428571428,31.63799735138248,17.858561843342684,2.4048007387282833,16991902.0,-0.7018964561403509
700000,97.0,6.7,31.0,8.66635,2001,1,Drama,Paul Dano,Michael Cuesta,Unknown,Winter,7216.494845360825,23.22043054875817,13.45883704259595,2.2686507821610995,1667192.0,1.3817028571428571
30000000,106.0,5.4,203.0,6.418936,2001,9,Drama,Leelee Sobieski,Daniel Sackheim,Original Film,Fall,283018.8679245283,28.717847966758768,17.216707972959764,2.004035650670652,23619609.0,-0.2126797
32000000,106.0,6.3,126.0,7.674549,2001,9,Comedy,Keanu Reeves,Brian Robbins,Paramount Pictures,Fall,301886.7924528302,30.518378644689125,17.281246492014,2.1603933360088527,40222729.0,0.25696028125
40000000,85.0,6.3,82.0,5.761051,2002,4,Action,Tim Allen,Barry Sonnenfeld,Touchstone Pictures,Spring,470588.23529411765,27.838695829118567,17.50439003707821,1.9111783513429215,8493890.0,-0.78765275
22000000,104.0,3.4,38.0,5.420686,2001,9,Drama,Mariah Carey,Vondie Curtis-Hall,Twentieth Century Fox Film Corporation,Fall,211538.46153846153,12.456109596840797,16.906553056777135,1.859524965575987,5271666.0,-0.7603788181818182
45000000,122.0,7.3,1665.0,13.664622,2001,10,Action,Denzel Washington,Antoine Fuqua,Village Roadshow Pictures,Fall,368852.45901639346,54.15272000590555,17.622173069956816,2.685437926440892,104876233.0,1.3305829555555555
1000000,107.0,5.6,16.0,2.678923,2001,11,Comedy,Edward Burns,Edward Burns,Paramount Classics,Fall,9345.794392523365,15.86599472671481,13.815511557963774,1.3026200463031754,2402459.0,1.402459
18000000,107.0,5.8,60.0,6.41742,1986,6,Family,Kate Capshaw,Harry Winer,ABC Motion Pictures,Summer,168224.29906542055,23.843068412205206,16.705882371415992,2.003831287819656,9697739.0,-0.46123672222222223
50000000,113.0,6.0,223.0,6.824871,2001,9,Thriller,Michael Douglas,Gary Fleder,Village Roadshow Pictures,Fall,442477.8761061947,32.469876311130236,17.72753358339242,2.0573072506673244,100020092.0,1.00040184
31000000,101.0,6.5,132.0,6.425321,2001,9,Drama,Anthony Hopkins,Scott Hicks,Village Roadshow Pictures,Fall,306930.69306930696,31.7872693334414,17.249497794707484,2.0048959160775057,24185781.0,-0.21981351612903227
28000000,89.0,6.1,1363.0,10.40782,2001,9,Comedy,Ben Stiller,Ben Stiller,Paramount Pictures,Fall,314606.7415730337,44.03087871426079,17.147715103853763,2.4342990851463377,60780981.0,1.1707493214285714
23000000,97.0,6.3,328.0,10.337689,2001,10,Mystery,Steve Zahn,John Dahl,Regency Enterprises,Fall,237113.40206185568,36.515163829821844,16.951004817371683,2.4281324856440922,36642838.0,0.5931668695652174
12000000,86.0,5.4,33.0,2.828884,2001,10,Comedy,Alex D. Linz,Tim Hill,Walt Disney Pictures,Fall,139534.88372093023,19.042346832927272,16.300417291085605,1.3425733769200328,17292381.0,0.44103175
28000000,90.0,6.6,529.0,5.715737,2001,10,Comedy,John Cusack,Peter Chelsom,Miramax Films,Fall,311111.1111111111,41.4009882432047,17.147715103853763,1.9044535782340999,77516304.0,1.7684394285714287
4500000,113.0,6.8,83.0,5.395103,1980,5,Drama,Lee Marvin,Samuel Fuller,Lorimar Productions,Spring,39823.008849557526,30.12955423213453,15.319588176962746,1.855532541234173,7206220.0,0.6013822222222223
15000000,125.0,7.2,67.0,2.847277,1980,3,Drama,Sissy Spacek,Michael Apted,Universal Pictures,Spring,120000.0,30.380455477267972,16.52356082573315,1.347365625337068,67182787.0,3.4788524666666665
75000000,123.0,6.2,307.0,13.136791,2001,10,Action,Bruce Willis,Barry Levinson,Cheyenne Enterprises,Fall,609756.0975609756,35.52661865443616,18.132998684833918,2.6487806898752093,67631903.0,-0.09824129333333333
11000000,86.0,4.1,54.0,4.890067,2001,10,Action,Chris Kattan,Rob Pritts,Robert Simonds Productions,Fall,127906.97674418605,16.43006605945313,16.213405921671733,1.7732673728110222,23978402.0,1.1798547272727273
15000000,147.0,7.7,1517.0,18.184056,2001,5,Thriller,Naomi Watts,David Lynch,Asymmetrical Productions,Spring,102040.8163265306,56.403646976257924,16.52356082573315,2.9540795173801473,20117339.0,0.3411559333333333
10000000,96.0,4.3,36.0,6.513545,2001,10,Action,Snoop Dogg,Ernest R. Dickerson,New Line Cinema,Fall,104166.66666666667,15.526947024370164,16.118095750958314,2.016707391685114,7316658.0,-0.2683342
35000000,122.0,6.6,758.0,7.79014,2001,10,Horror,Johnny Depp,Albert Hughes,Twentieth Century Fox Film Corporation,Fall,286885.24590163934,43.77121173081116,17.370858648025116,2.173630638760238,74558115.0,1.1302318571428571
72000000,131.0,7.0,290.0,9.807552,2001,10,Action,Robert Redford,Rod Lurie,DreamWorks SKG,Fall,549618.320610687,39.71326287020045,18.09217669086922,2.3802451490215883,27642707.0,-0.6160735138888889
48000000,132.0,6.5,108.0,4.556123,2001,10,Comedy,Drew Barrymore,Penny Marshall,Columbia Pictures,Fall,363636.36363636365,30.493761234489433,17.6867115897055,1.7149005628759921,35743308.0,-0.25534775
48000000,120.0,7.1,710.0,12.400152,2001,10,Drama,Jeff Bridges,Iain Softley,Intermedia Films,Fall,400000.0,46.623374251603,17.6867115897055,2.595266050176113,50315140.0,0.048232083333333335
6000000,113.0,7.7,3574.0,18.303148,2001,1,Fantasy,Jake Gyllenhaal,Richard Kelly,Pandora Cinema,Winter,53097.345132743365,62.99924750448643,15.607270193858982,2.9602681914183346,1270522.0,-0.7882463333333334
75000000,89.0,5.4,115.0,6.353996,2001,10,Mystery,John Travolta,Harold Becker,Paramount Pictures,Fall,842696.6292134832,25.66938703197437,18.132998684833918,1.995243838957257,54249294.0,-0.27667608
115000000,92.0,7.5,6150.0,26.419962,2001,11,Animation,John Goodman,Pete Docter,Walt Disney Pictures,Fall,1250000.0,65.43277461906276,18.560442695023177,3.3112712882834634,562816256.0,3.8940544
49000000,87.0,5.7,445.0,9.769047,2001,11,Action,Jet Li,James Wong,Columbia Pictures,Fall,563218.3908045978,34.77181802651437,17.707330876483063,2.376676000716457,72700000.0,0.48367346938775513
100000,86.0,6.9,63.0,3.580063,2001,1,Drama,Uma Thurman,Richard Linklater,The Independent Film Channel Productions,Winter,1162.7906976744187,28.696293275181734,11.51293546492023,1.5217127534900035,490475.0,3.90475
40000000,114.0,5.7,764.0,12.520688,2001,11,Comedy,Gwyneth Paltrow,Bobby Farrelly,Twentieth Century Fox Film Corporation,Fall,350877.1929824561,37.84729225281126,17.50439003707821,2.604220956894054,141069860.0,2.5267465
7000000,93.0,5.3,26.0,2.483032,2001,11,Action,Dr. Dre,DJ Pooh,Lionsgate,Fall,75268.81720430107,17.467935389822944,15.76142084987672,1.2479031788237152,10229331.0,0.461333
125000000,152.0,7.5,7188.0,38.187238,2001,11,Adventure,Daniel Radcliffe,Chris Columbus,1492 Pictures,Fall,822368.4210526316,66.60230519237903,18.643824303266577,3.6683511325653666,976475550.0,6.8118044
6000000,95.0,6.0,44.0,3.916221,2001,11,Comedy,Chelcie Ross,David Atkins,Numb Gums Production Inc.,Fall,63157.89473684211,22.839974938621918,15.607270193858982,1.5925401459415007,2025238.0,-0.6624603333333333
24000000,89.0,5.8,53.0,4.197544,2001,11,Comedy,Jason London,Brendan Malloy,Spyglass Entertainment,Fall,269662.9213483146,23.13610747007279,16.993564429978885,1.6481862063226633,14782676.0,-0.38405516666666667
92000000,126.0,6.8,592.0,18.186839,2001,11,Action,Robert Redford,Tony Scott,Universal Pictures,Fall,730158.7301587302,43.41932191318453,18.33729914588288,2.954224575242617,143049560.0,0.5548865217391304
4500000,106.0,7.2,277.0,11.111299,2001,4,Fantasy,Eduardo Noriega,Guillermo del Toro,Producciones Anhelo,Spring,42452.83018867925,40.51887201857259,15.319588176962746,2.494138818534055,6459020.0,0.43533777777777777
2000000,104.0,6.3,89.0,8.066663,1985,4,Action,Isabelle Adjani,Luc Besson,Gaumont,Spring,19230.76923076923,28.34880092308067,14.508658238524095,2.2046042802219956,390659.0,-0.8046705
6500000,105.0,6.8,159.0,9.3806,1980,6,Horror,Michael Caine,Brian De Palma,Filmways Pictures,Summer,61904.76190476191,34.51118194359002,15.687312888712007,2.3399386795353947,31899000.0,3.9075384615384614
35000000,111.0,6.1,237.0,6.346979,1980,9,Science Fiction,Sam J. Jones,Mike Hodges,Dino De Laurentiis Company,Fall,315315.3153153153,33.380851109396,17.370858648025116,1.9942892083245414,27107960.0,-0.22548685714285716
5000000,107.0,5.5,67.0,5.839893,1983,4,Action,Chuck Norris,Steve Carver,1818,Spring,46728.97196261682,23.207292378468587,15.424948670398354,1.922772088237248,12232628.0,1.4465256
22000000,117.0,6.5,210.0,9.737907,1983,12,Action,Clint Eastwood,Clint Eastwood,Warner Bros.,Winter,188034.18803418803,34.787077867594434,16.906553056777135,2.3737801911321776,67642693.0,2.0746678636363636
40000000,106.0,6.0,464.0,11.185625,2001,11,Action,Owen Wilson,John Moore,Twentieth Century Fox Film Corporation,Fall,377358.4905660377,36.852224433524135,17.50439003707821,2.500256978334586,91753202.0,1.29383005
85000000,116.0,7.2,3857.0,12.114932,2001,12,Thriller,George Clooney,Steven Soderbergh,Village Roadshow Pictures,Winter,732758.6206896552,59.456910192952854,18.258161826219297,2.573751428402612,450717150.0,4.302554705882353
10000000,122.0,7.8,3403.0,12.879381,2001,4,Comedy,Audrey Tautou,Jean-Pierre Jeunet,France 3 Cinéma,Spring,81967.2131147541,63.435110619607464,16.118095750958314,2.6304043575424165,173921954.0,16.3921954
16000000,89.0,5.5,444.0,9.101896,2001,12,Comedy,Chyler Leigh,Joel Gallen,Original Film,Winter,179775.2808988764,33.53940855191432,16.588099342704055,2.312723129001776,66468332.0,3.15427075
68000000,136.0,6.5,1100.0,10.071057,2001,12,Drama,Tom Cruise,Cameron Crowe,Paramount Pictures,Winter,500000.0,45.52583188869742,18.035018277846262,2.4043342254504725,203388341.0,1.9910050147058824
21000000,110.0,7.4,1317.0,9.707542,2001,10,Comedy,Gene Hackman,Wes Anderson,Touchstone Pictures,Fall,190909.0909090909,53.16064329146215,16.860033043306743,2.370948352983936,71441250.0,2.4019642857142856
25000000,117.0,5.0,22.0,4.11214,1984,8,Action,Tanya Roberts,John Guillermin,Columbia Pictures Corporation,Summer,213675.2136752137,15.677471079645748,17.034386422832473,1.6316181032417003,5778353.0,-0.76886588
4500000,103.0,5.0,22.0,1.808605,1982,4,Action,Chuck Norris,Michael Miller,Columbia Pictures Corporation,Spring,43689.320388349515,15.677471079645748,15.319588176962746,1.0326879187967444,10500000.0,1.3333333333333333
15000000,90.0,5.1,37.0,3.521436,1983,5,Adventure,Peter Strauss,Lamont Johnson,Columbia Pictures Corporation,Spring,166666.66666666666,18.551689414604567,16.52356082573315,1.5088296425035064,16500000.0,0.1
12000000,93.0,6.4,230.0,6.796277,2001,12,Comedy,Method Man,Jesse Dylan,Universal Pictures,Winter,129032.25806451614,34.831473347339475,16.300417291085605,2.053646312055662,31155435.0,1.59628625
25000000,83.0,5.6,235.0,7.308162,2001,12,Action,Debi Derryberry,John A. Davis,Nickelodeon Movies,Winter,301204.8192771084,30.597458108143417,17.034386422832473,2.117238405101562,80936232.0,2.23744928
93000000,178.0,8.0,8892.0,32.070725,2001,12,Adventure,Elijah Wood,Peter Jackson,WingNut Films,Winter,522471.91011235956,72.74415783519711,18.34811006187022,3.4986484499466184,871368364.0,8.369552301075268
72000000,152.0,6.6,193.0,8.063684,2001,12,Drama,Jim Carrey,Frank Darabont,Village Roadshow Pictures,Winter,473684.2105263158,34.767863849817964,18.09217669086922,2.2042756599229127,37317558.0,-0.4817005833333333
60000000,135.0,7.7,3087.0,11.93646,2001,12,Drama,Russell Crowe,Ron Howard,Imagine Entertainment,Winter,444444.44444444444,61.87164761581394,17.909855136853043,2.5600496813209923,313542341.0,4.2257056833333335
107000000,157.0,6.7,457.0,9.303104,2001,12,Drama,Will Smith,Michael Mann,Columbia Pictures Corporation,Winter,681528.6624203821,41.050023533565046,18.488339401771974,2.3324452090593213,87713825.0,-0.1802446261682243
92000000,144.0,7.2,1832.0,10.064446,2001,12,Action,Josh Hartnett,Ridley Scott,Jerry Bruckheimer Films,Winter,638888.8888888889,54.09870658444588,18.33729914588288,2.4037369044682872,172989651.0,0.8803222934782609
12000000,132.0,6.2,51.0,2.592296,1983,11,Music,Barbra Streisand,Barbra Streisand,United Artists,Fall,90909.09090909091,24.497711055204853,16.300417291085605,1.2787915523900308,30400000.0,1.5333333333333334
19800000,137.0,6.8,256.0,14.101101,2001,11,Drama,Helen Mirren,Robert Altman,USA Films,Fall,144525.54744525548,37.7337173772875,16.801192546169812,2.714767655070074,87754044.0,3.432022424242424
22000000,132.0,7.2,542.0,12.935016,2001,12,Drama,Sean Penn,Jessie Nelson,New Line Cinema,Winter,166666.66666666666,45.33918710352433,16.906553056777135,2.634404809121268,92542418.0,3.2064735454545454
4000000,111.0,6.6,254.0,6.341187,2001,11,Drama,Halle Berry,Marc Forster,Lions Gate Films,Fall,36036.036036036036,36.57233939804561,15.201805169084134,1.9935005461729545,44909486.0,10.2273715
15000000,93.0,5.0,22.0,1.672406,1996,6,Drama,Dolph Lundgren,Russell Mulcahy,Newmarket Capital Group,Summer,161290.32258064515,15.677471079645748,16.52356082573315,0.9829791902395432,76382.0,-0.99
29000000,137.0,6.6,404.0,11.564252,2001,1,Adventure,Samuel Le Bihan,Christophe Gans,Davis-Films,Winter,211678.8321167883,39.62565464290315,17.182806422433504,2.530855638781845,70752904.0,1.4397553103448275
38000000,95.0,5.8,205.0,6.938921,1990,6,Thriller,Eddie Murphy,Walter Hill,Paramount Pictures,Summer,400000.0,30.90168177897957,17.453096744006448,2.071777371818041,153518974.0,3.039973
18000000,108.0,6.5,69.0,3.383201,1981,6,Fantasy,Peter MacNicol,Matthew Robbins,Paramount Pictures,Summer,166666.66666666666,27.615219073320837,16.705882371415992,1.4777792793858646,14110013.0,-0.2161103888888889
18000000,103.0,5.8,391.0,10.151366,1984,6,Adventure,Arnold Schwarzenegger,Richard Fleischer,Universal Studios,Summer,174757.28155339806,34.63331867078468,16.705882371415992,2.4115620016130044,100000000.0,4.555555555555555
1200000,81.0,6.2,37.0,8.471302,1983,3,Animation,Randy Norton,Ralph Bakshi,Polyc International BV,Spring,14814.814814814816,22.553034190303592,13.997832948091215,2.248266384547965,760883.0,-0.3659308333333333
5500000,95.0,3.3,16.0,1.409619,1980,6,Comedy,Dorothy Stratten,William Sachs,Marimark Productions,Summer,57894.73684210526,9.349604035385513,15.520258832020865,0.879468643718512,4865000.0,-0.11545454545454545
12000000,96.0,6.5,364.0,15.297121,1982,12,Thriller,Nick Nolte,Walter Hill,Paramount Pictures,Winter,125000.0,38.34933279828619,16.300417291085605,2.7909884664456777,78868508.0,5.572375666666667
15000000,106.0,6.3,65.0,9.974312,1983,9,Science Fiction,Christopher Walken,Douglas Trumbull,Metro-Goldwyn-Mayer (MGM),Fall,141509.43396226416,26.394824874766478,16.52356082573315,2.395557269069158,10219460.0,-0.3187026666666667
14000000,120.0,6.8,156.0,5.079464,1993,5,Drama,Jason Scott Lee,Rob Cohen,Universal Pictures,Spring,116666.66666666667,34.382471476368494,16.454567959008102,1.804916534197203,63513743.0,3.5366959285714286
35000000,131.0,7.3,463.0,10.765924,2002,1,Action,Jim Caviezel,Kevin Reynolds,Spyglass Entertainment,Winter,267175.572519084,44.82115723125166,17.370858648025116,2.465207557131925,75395048.0,1.1541442285714285
32000000,119.0,6.1,307.0,8.50563,2002,1,Drama,Richard Gere,Mark Pellington,Lakeshore Entertainment,Winter,268907.5630252101,34.9536086761388,17.281246492014,2.2518842546486972,55157539.0,0.72367309375
11000000,101.0,7.5,1057.0,8.054499,2002,1,Drama,Mandy Moore,Adam Shankman,DiNovi Pictures,Winter,108910.89108910892,52.231017093136835,16.213405921671733,2.2032617612569325,41227069.0,2.7479153636363636
344,104.0,5.3,3.0,0.158651,2001,9,Comedy,Cherry Pie Picache,Laurice Guillen,ABS-CBN Film Productions,Fall,3.3076923076923075,7.347360113935419,5.84354441703136,0.14725639735478468,4.0,-0.9883720930232558
14500000,108.0,6.8,99.0,9.298092,2001,5,Animation,Yuka Imoto,Rintaro,Bandai Visual Company,Spring,134259.25925925927,31.315157264719023,16.489659276356317,2.331958635357592,95789342.0,5.60616151724138
13000000,109.0,5.1,14.0,7.584638,1989,2,Comedy,Ted Danson,Joel Schumacher,Paramount Pictures,Winter,119266.05504587156,13.811056025621271,16.380459992348886,2.149974326890806,22030000.0,0.6946153846153846
14000000,86.0,5.4,60.0,8.559189,2002,2,Comedy,Jason Segel,Dewey Nicks,Sony Pictures,Winter,162790.6976744186,22.198718866535884,16.454567959008102,2.2575028908288353,6413915.0,-0.5418632142857143
24000000,107.0,0.0,0.0,0.420615,1981,8,Action,David Rasche,John Schlesinger,Unknown,Summer,224299.06542056074,0.0,16.993564429978885,0.3510898764445943,939423.0,-0.960857375
15000000,88.0,5.6,202.0,4.643981,2002,2,Comedy,Frankie Muniz,Shawn Levy,Universal Pictures,Winter,170454.54545454544,29.753953482634007,16.52356082573315,1.7305896675780976,52970014.0,2.5313342666666667
85000000,108.0,5.5,431.0,10.175503,2002,2,Action,Arnold Schwarzenegger,Andrew Davis,David Foster Productions,Winter,787037.0370370371,33.37634073534261,18.258161826219297,2.413724150672342,78382433.0,-0.0778537294117647
50000000,99.0,5.8,281.0,12.508518,1994,7,Action,Joe Mantegna,Patrick Read Johnson,Twentieth Century Fox Film Corporation,Summer,505050.50505050505,32.72306101144106,17.72753358339242,2.603320449433909,16671505.0,-0.6665699
19000000,110.0,4.4,9.0,5.214505,1983,12,Comedy,Burt Reynolds,Blake Edwards,Columbia Pictures,Winter,172727.27272727274,10.131374409173803,16.759949589762293,1.8268860757730627,11000000.0,-0.42105263157894735
12000000,93.0,4.7,161.0,6.631356,2002,2,Action,Britney Spears,Tamra Davis,Paramount Pictures,Winter,129032.25806451614,23.911702775592204,16.300417291085605,2.0322655490342996,61141030.0,4.095085833333333
70000000,125.0,5.9,246.0,14.116474,2002,2,Drama,Bruce Willis,Gregory Hoblit,David Foster Productions,Winter,560000.0,32.50539118610507,18.064005814299346,2.715785142497591,32287044.0,-0.5387565142857142
36000000,116.0,7.0,604.0,8.867562,2002,2,Drama,Denzel Washington,Nick Cassavetes,New Line Cinema,Winter,310344.8275862069,44.836599206215894,17.399029524198163,2.289252811788229,102244770.0,1.8401325
20000000,72.0,6.1,304.0,8.759774,2002,2,Adventure,Harriet Owen,Robin Budd,Walt Disney Pictures,Winter,277777.77777777775,34.89390183730521,16.811242881518265,2.278269244419198,109862682.0,4.4931341
3000000,100.0,6.6,367.0,7.351028,2001,1,Comedy,Jay Chandrasekhar,Jay Chandrasekhar,Fox Searchlight Pictures,Winter,30000.0,38.993347391914945,14.914123179965662,2.1223846450573407,18492362.0,5.164120666666666
17000000,87.0,6.2,202.0,7.873794,1993,9,Drama,Macaulay Culkin,Joseph Ruben,Twentieth Century Fox Film Corporation,Fall,195402.2988505747,32.94187707005908,16.648723960844016,2.183102438804017,44456478.0,1.6150869411764706
8000000,113.0,6.3,71.0,6.963023,1980,7,Action,Kurt Russell,Robert Zemeckis,Columbia Pictures Corporation,Summer,70796.46017699115,26.942996549801148,15.894952224644102,2.074808701629795,11715321.0,0.464415125
60000000,104.0,6.2,209.0,4.924078,2002,2,Drama,Kevin Costner,Tom Shadyac,Universal Pictures,Winter,576923.0769230769,33.15206669044831,17.909855136853043,1.7790250630980742,52322400.0,-0.12796
35000000,101.0,5.5,247.0,8.436243,2002,2,Drama,Stuart Townsend,Michael Rymer,Village Roadshow Pictures,Winter,346534.65346534655,30.323858103907405,17.370858648025116,2.2445579136513136,45479110.0,0.29940314285714287
75000000,138.0,6.7,531.0,11.34706,2002,3,Action,Mel Gibson,Randall Wallace,Icon Entertainment International,Spring,543478.2608695652,42.05351137858902,18.132998684833918,2.5134179780538353,114660784.0,0.5288104533333333
45000000,98.0,5.1,40.0,8.295437,1994,1,Drama,Richard Gere,Mark Rydell,Paramount Pictures,Winter,459183.67346938775,18.93921754019197,17.622173069956816,2.229523634592197,21355893.0,-0.5254246
23000000,76.0,4.4,40.0,3.612089,1994,10,Fantasy,Dom DeLuise,Gary Goldman,Warner Bros.,Fall,302631.5789473684,16.339717093498955,16.951004817371683,1.5286808997054409,71368.0,-0.99
14000000,95.0,5.9,52.0,3.909079,2002,3,Action,Ice Cube,Kevin Bray,New Line Cinema,Spring,147368.42105263157,23.424722289957522,16.454567959008102,1.5910863478370354,25482931.0,0.8202093571428571
80000000,96.0,5.8,644.0,8.918134,2002,3,Science Fiction,Guy Pearce,Simon Wells,DreamWorks SKG,Spring,833333.3333333334,37.521651837415476,18.197537205138154,2.294364798764138,123729176.0,0.5466147
2000000,96.0,4.8,26.0,2.186683,2002,8,Comedy,David Duchovny,Steven Soderbergh,Miramax Films,Summer,20833.333333333332,15.82001695682078,14.508658238524095,1.1589805639050772,2506446.0,0.253223
44000000,219.0,6.5,56.0,4.393576,1980,11,Action,Kris Kristofferson,Michael Cimino,United Artists,Fall,200913.24200913243,26.279833240924578,17.599700214609808,1.6852086157695747,3484331.0,-0.9208106590909091
10000000,99.0,6.6,50.0,3.557608,1980,5,Western,David Carradine,Walter Hill,United Artists,Spring,101010.101010101,25.95004917598055,16.118095750958314,1.5167979244923204,15795189.0,0.5795189
59000000,81.0,7.1,3954.0,17.328902,2002,3,Animation,Ray Romano,Chris Wedge,Twentieth Century Fox Film Corporation,Spring,728395.061728395,58.80742474943245,17.893048018819147,2.908479158257102,383257136.0,5.495883661016949
33000000,100.0,6.4,2100.0,7.781293,2002,3,Horror,Milla Jovovich,Paul W.S. Anderson,Impact Pictures,Spring,330000.0,48.96107968540801,17.312018149733785,2.172623663319183,102984862.0,2.120753393939394
85000000,95.0,5.3,286.0,4.917863,2002,3,Action,Robert De Niro,Tom Dey,Village Roadshow Pictures,Spring,894736.8421052631,29.99525574352599,18.258161826219297,1.7779754039973183,77741732.0,-0.08539138823529412
1000000,97.0,5.9,50.0,3.374229,2001,4,Comedy,Jennifer Westfeldt,Charles Herman-Wurmfeld,Fox Searchlight Pictures,Spring,10309.278350515464,23.197771233073524,13.815511557963774,1.47573027570807,10013424.0,9.013424
5000000,106.0,7.3,321.0,13.962548,2001,6,Drama,Gael García Bernal,Alfonso Cuarón,Bésame Mucho Pictures,Summer,47169.811320754714,42.154226282474184,15.424948670398354,2.705550278898996,33616692.0,5.7233384
7,90.0,5.8,64.0,3.2768,1992,5,Thriller,Rutger Hauer,Tony Maylam,Entertainment,Spring,0.07777777777777778,24.211446165394694,2.0794415416798357,1.4532050664025173,5.0,-0.2857142857142857
